LOC,CYCLO,LENGTH,VOLUME,DIFFICULTY,INT_FAN_IN,INT_FAN_OUT,NUM_OPERATORS,NUM_OPERANDS,BRANCH_COUNT,DEFECT_LABEL
0.755709343,0.608695652,0.043598616,0.068873829,0.365182414,0.777777778,0.333333333,0.556237219,0.454918033,0.857142857,1
0.740484429,0.47826087,0.031141869,0.005480016,0.353230864,0.555555556,0.666666667,0.503067485,0.008196721,0.928571429,0
0.697577855,0.652173913,0.187197232,0.93734749,0.301787076,0.666666667,0.666666667,0.91002045,0.245901639,0.714285714,1
0.064359862,1,0.292041522,0.822128415,0.977652221,0.555555556,0.111111111,0.842535787,0.479508197,1,0
0.662283737,0.782608696,0.581314879,0.809378899,0.168839065,0.555555556,0,0.378323108,0.870901639,0.071428571,0
0.699653979,0.304347826,0.640138408,0.884655729,0.900176448,0.222222222,0.777777778,0.141104294,0.233606557,0,0
0.312802768,0.869565217,0.862629758,0.700178175,0.778205569,0.777777778,0.777777778,0.942740286,0.329918033,0.714285714,0
0.849134948,0.695652174,0.134256055,0.104265214,0.074790193,0.666666667,0.666666667,0.304703476,0.459016393,0.5,1
0.630449827,0.956521739,0.940484429,0.3991012,0.989058182,0.666666667,0.777777778,0.501022495,0.467213115,0.214285714,0
0.15017301,0.173913043,0.651557093,0.723304364,0.270536642,0.555555556,0.222222222,0.533742331,0.368852459,0.142857143,0
0.32733564,0.913043478,0.014186851,0.28027908,0.096990751,0.444444444,0.111111111,0.051124744,0.506147541,0.857142857,0
0.298269896,0.652173913,0.087197232,0.68754427,0.830948312,1,0.666666667,0.862985685,0.647540984,0.785714286,0
0.235294118,0.217391304,0.374394464,0.024321592,0.707768149,0.777777778,0.777777778,0.284253579,0.924180328,0.214285714,0
0.380622837,0.304347826,0.937370242,0.306094212,0.617916461,0.444444444,0,0.200408998,0.426229508,0.928571429,0
0.907958478,0.739130435,0.869550173,0.549202586,0.154642106,0.888888889,1,0.811860941,0.290983607,0.714285714,0
0.883737024,0.47826087,0.807266436,0.63220147,0.478581296,0.888888889,0.888888889,0.566462168,0.799180328,0.285714286,0
0.246366782,0.608695652,0.532525952,0.577126166,0.781974832,0,0.333333333,0.102249489,0.702868852,0,0
0.015224913,0.347826087,0.675432526,0.697899096,0.302937039,0.555555556,0.333333333,0.306748466,0.192622951,1,0
0.360553633,0.52173913,0.97716263,0.00590315,0.311038541,0.666666667,0.222222222,0.881390593,0.778688525,0.928571429,0
0.77716263,0.608695652,0.82733564,0.10080064,0.001127344,0.222222222,0.555555556,0.928425358,0.704918033,0.714285714,0
0.55432526,0.391304348,0.221453287,0.869168356,0.172985274,0.666666667,0,0.210633947,0.495901639,0,0
0.832525952,0.652173913,0.840138408,0.681883863,0.877243201,0.666666667,0.555555556,0.885480573,0.172131148,0.142857143,0
0.862283737,0.260869565,0.238062284,0.112796776,0.441669418,0.111111111,0.111111111,0.1799591,0.846311475,0.357142857,0
0.526643599,0.695652174,0.441176471,0.842285783,0.986552566,0.666666667,0.888888889,0.286298569,0.803278689,0,0
0.305190311,0.956521739,0.674394464,0.242157745,0.395427625,0,0.111111111,0.433537832,0.37295082,0.928571429,0
0.531487889,0.869565217,0.373010381,0.478298483,0.716316647,0.444444444,0.666666667,0.474437628,0.243852459,0.714285714,0
0.702422145,0.913043478,0.51384083,0.145076966,0.281136315,0.888888889,0,0.803680982,0.676229508,0.785714286,0
0.932871972,0.260869565,0.157439446,0.710258742,0.363388468,0.666666667,0.666666667,0.372188139,0.18442623,1,1
0.356401384,0.565217391,0.339446367,0.666982568,0.189540633,0.666666667,0.444444444,0.511247444,0.139344262,0.071428571,0
0.719031142,0.608695652,0.736678201,0.211024223,0.346567255,0.111111111,0.777777778,0.016359918,0.823770492,1,0
0.547404844,0.869565217,0.387889273,0.863622238,0.547626201,0.777777778,0.333333333,0.159509202,0.268442623,0.785714286,1
0.23183391,0.260869565,0.050865052,0.401308084,0.994124231,0.222222222,1,0.104294479,0.567622951,0.928571429,0
0.177854671,0.347826087,0.467474048,0.292465494,0.665106802,0.777777778,0.666666667,0.787321063,0.276639344,0.428571429,1
0.343252595,0.782608696,0.407612457,0.15221343,0.198098216,0.222222222,0.555555556,0.834355828,0.639344262,0.928571429,0
0.619377163,0.652173913,0.065051903,0.266105906,0.043132521,1,0.444444444,0.54805726,0.379098361,0.928571429,1
0.110034602,0.304347826,0.304844291,0.021848891,0.124886928,0.666666667,0.333333333,0.460122699,0.448770492,0,0
0.588927336,0.739130435,0.798961938,0.583345946,0.563011511,0.111111111,0.666666667,0.102249489,0.946721311,0.857142857,0
0.476816609,0.956521739,0.137716263,0.842442166,0.766511161,0.333333333,0.444444444,0.378323108,0.893442623,0.928571429,1
0.262283737,0.739130435,0.972318339,0.549052628,0.942543825,0.555555556,0.444444444,0.067484663,0.090163934,1,0
0.661591696,0.826086957,0.210034602,0.219189589,0.013865603,0.888888889,0,0.593047035,0.56557377,0.428571429,0
0.477508651,0.260869565,0.620761246,0.033496676,0.523040752,0.444444444,0.111111111,0.468302658,0.389344262,1,1
0.893425606,0.086956522,0.566435986,0.214541494,0.470918854,0.888888889,0.444444444,0.265848671,0.012295082,0.214285714,0
0.996539792,0.739130435,0.544636678,0.416130522,0.656924143,0.444444444,0.222222222,1,0.772540984,0.642857143,0
0.824221453,0.391304348,0.979584775,0.759783619,0.560022023,1,0.111111111,0.243353783,0.56147541,0.928571429,0
0.737716263,0.260869565,0.742906574,0.187743555,0.688045069,0.777777778,0.333333333,0.903885481,0.362704918,0.357142857,0
0.196539792,0.695652174,0.477854671,0.719944736,0.658960657,0,0.333333333,0.664621677,0.680327869,0.928571429,1
0.274048443,0.565217391,0.485121107,0.867156617,0.115500914,0.666666667,0.333333333,0.503067485,0.075819672,0.5,1
0.007612457,1,0.283044983,0.453973902,0.801221321,0.333333333,0.333333333,0.881390593,0.596311475,0.571428571,0
0.916955017,0.086956522,0.283044983,0.821633536,0.121749231,0.444444444,0.222222222,0.390593047,0.360655738,0.357142857,0
0.883044983,0.47826087,0.144636678,0.554732222,0.69958728,0.555555556,0.666666667,0.82208589,0.327868852,0.785714286,0
0.344636678,0.52173913,0.042214533,0.637204852,0.415955263,0.444444444,0.888888889,0.658486708,0.674180328,0.714285714,0
0.521107266,0.043478261,0.14532872,0.526339859,0.514092009,0,0.444444444,0.427402863,0.762295082,0.857142857,1
0.023529412,0.086956522,0.521453287,0.463204152,0.905258738,0.888888889,0.333333333,0.208588957,0.209016393,1,0
0.502422145,0.173913043,0.552249135,0.234576371,0.891785225,0.111111111,0.111111111,0.670756646,0.325819672,0.928571429,0
0.586851211,0.434782609,0.265051903,0.303149533,0.819439796,0.888888889,0.111111111,0.758691207,0.584016393,0.571428571,1
0.061591696,0.304347826,0.706920415,0.289919314,0.510373308,1,0.444444444,0.938650307,0.24795082,0.214285714,1
0.53633218,0.956521739,0.875086505,0.563367903,0.737462955,0.111111111,0.666666667,0.26993865,0.106557377,0.357142857,0
0.41799308,0.956521739,0.887543253,0.119822161,0.513134119,0.888888889,1,0.658486708,0.87295082,0.5,0
0.670588235,0.47826087,0.761591696,0.917038513,0.871418053,0.555555556,1,0.282208589,0.06557377,0.571428571,0
0.706574394,0.260869565,0.739792388,0.720808838,0.4025267,0.888888889,0.888888889,0.245398773,0.491803279,0.142857143,1
0.288581315,0.608695652,0.535640138,0.401447757,0.972491604,0.555555556,0.666666667,0.190184049,0.928278689,0.071428571,0
0.078892734,1,0.865397924,0.158510974,0.934411629,0.555555556,0.444444444,0.922290389,0.770491803,0.357142857,0
0.426297578,0.695652174,0.610034602,0.882222469,0.742849442,0.111111111,1,0.924335378,0.227459016,0.214285714,0
0.843598616,0.130434783,0.706920415,0.823980748,0.278622104,0.777777778,1,0.261758691,0.647540984,0,0
0.570934256,0.913043478,0.914878893,0.721875752,0.130207423,0.222222222,1,0.18404908,0.043032787,0.5,0
0.759861592,0.52173913,0.175778547,0.271487495,0.856449624,0.666666667,0.555555556,0.18609407,0.090163934,0.571428571,1
0.285121107,0.739130435,0.416955017,0.402449238,0.164004683,0.444444444,0.222222222,0.126789366,0.635245902,0.928571429,1
0.96816609,0,0.132871972,0.10260855,0.856005009,0.222222222,0.444444444,0.057259714,0.272540984,0.571428571,1
0.998615917,0.652173913,0.552249135,0.188940796,0.490904355,0,0.777777778,0.427402863,0.237704918,0.071428571,0
0.503806228,0.52173913,0.848096886,0.783199941,0.406324344,0.777777778,0,0.022494888,0.965163934,0.571428571,1
0.899653979,0.391304348,0.793079585,0.715189745,0.905151029,0.222222222,0,0.678936605,0.383196721,0.428571429,1
0.705882353,0.47826087,0.256055363,0.593579073,0.604489617,0.111111111,0.666666667,0.605316973,0.264344262,0.285714286,0
0.525951557,0.043478261,0.936678201,0.895963547,0.577132388,0,0.444444444,0.263803681,0.860655738,0.428571429,0
0.467128028,0.956521739,0.932871972,0.583354976,0.559205524,0.333333333,0.444444444,0.597137014,0.430327869,0.857142857,0
0.980622837,0.086956522,0.660899654,0.467001237,0.370780838,0.777777778,0,0.351738241,0.852459016,0.571428571,1
0.315570934,0.391304348,0.5,0.340343872,0.787084369,0.222222222,0.888888889,0.423312883,0.227459016,0.5,0
0.635986159,0.043478261,0.311072664,0.940706561,0.251887145,0,0,0.881390593,0.086065574,0.357142857,1
0.132179931,0.956521739,0.730449827,0.082566248,0.941012848,0.333333333,0.444444444,0.047034765,0.258196721,0.857142857,0
0.510726644,0.52173913,0.7816609,0.931140888,0.895904812,0.888888889,1,0.200408998,0.741803279,0.214285714,1
0.776470588,0.52173913,0.694809689,0.826918712,0.336942906,0,0.888888889,0.828220859,0.319672131,0.857142857,0
0.676124567,0.739130435,0.083044983,0.129803129,0.730656998,0.111111111,0.333333333,0.72597137,0.555327869,1,1
0.697577855,0.086956522,0.878546713,0.565064135,0.573726604,0.888888889,0.777777778,0.282208589,0.641393443,0,0
0.065743945,0.260869565,0.824913495,0.866770948,0.337112629,0.111111111,0.555555556,0.6400818,0.803278689,0.357142857,1
0.458131488,0.565217391,0.698615917,0.571892181,0.990858643,0.222222222,0.222222222,0.353783231,0.723360656,0.142857143,0
0.839446367,0.826086957,0.05916955,0.90744209,0.023321342,0.666666667,0.333333333,0.057259714,0.692622951,0.357142857,0
0.024913495,0.695652174,0.23183391,0.943243076,0.251734059,0.222222222,0.111111111,0.854805726,0.819672131,0.357142857,0
0.963321799,0.869565217,0.056055363,0.42239659,0.520342812,0.888888889,0,0.290388548,0.088114754,0.928571429,0
0.192387543,0.47826087,0.160207612,0.377304329,0.52223005,0.555555556,0.777777778,0.644171779,0.217213115,0.214285714,0
0.149480969,0.652173913,0.171280277,0.93657725,0.589505845,0.222222222,0,0.715746421,0.444672131,0.071428571,0
0.599307958,1,0.241522491,0.675272143,0.75296747,0.888888889,0,0.083844581,0.903688525,1,1
0.603460208,0.47826087,0.844636678,0.115889282,0.62420312,0,0.333333333,0.99795501,0.647540984,0.571428571,0
0.896885813,0.608695652,0.242560554,0.042123341,0.600904335,1,1,0.609406953,0.641393443,0.071428571,0
0.042214533,0.391304348,0.670934256,0.56470866,0.051723305,0.222222222,1,0.423312883,0.358606557,0.142857143,0
0.411764706,0.260869565,0.814532872,0.930424141,0.376165278,0,0.555555556,0.672801636,0.463114754,0.642857143,0
0.503806228,0.826086957,0.619377163,0.84446108,0.23105286,0.111111111,0.888888889,0.883435583,0.387295082,0,1
0.944636678,0.173913043,0.062629758,0.675980164,0.264514318,0.777777778,0,0.390593047,0.961065574,0.428571429,0
0.274048443,0,0.216955017,0.138993415,0.554757502,0.666666667,0.666666667,0.325153374,0.323770492,1,1
0.483044983,0.695652174,0.884429066,0.254163609,0.198358722,0.111111111,1,0.128834356,0.803278689,0,0
0.721107266,0.086956522,0.598615917,0.875738448,0.293219487,0.111111111,0.444444444,0.494887526,0.543032787,0.714285714,0
0.121799308,0.52173913,0.188235294,0.182705548,0.236104032,0.888888889,0.777777778,0.525562372,0.729508197,0.571428571,1
0.273356401,0.565217391,0.548788927,0.278383128,0.950663252,0.555555556,0.666666667,0.308793456,0.663934426,0.714285714,0
0.307266436,1,0.215224913,0.129473699,0.946809099,0.444444444,0.333333333,0.437627812,0.772540984,0.714285714,0
0.869204152,0.739130435,0.204844291,0.676240773,0.610607084,1,0.333333333,0.656441718,0.99795082,0,0
0.051903114,0.130434783,0.256747405,0.944242039,0.926576901,0.555555556,0.555555556,0.337423313,0.385245902,0.285714286,1
0.182698962,0.739130435,0.611418685,0.268907254,0.787254659,0.888888889,0.555555556,0.061349693,0.354508197,0.428571429,0
0.314186851,0.173913043,0.50449827,0.475443852,0.590525134,0.666666667,0.888888889,0.756646217,0.590163934,0.142857143,0
0.496193772,0.652173913,0.673702422,0.634452448,0.004436194,1,0.444444444,0.472392638,0.987704918,0.571428571,0
0.507958478,0,0.899653979,0.999752327,0.773899595,1,0.777777778,0.574642127,0.727459016,0.5,0
0.973702422,0.869565217,0.715224913,0.104669341,0.70356247,0.888888889,0.444444444,0.057259714,0.293032787,0.857142857,1
0.588235294,0.565217391,0.899653979,0.498619042,0.615942632,0.333333333,0.111111111,0.396728016,0.471311475,1,0
0.961937716,0.608695652,0.84532872,0.385114494,0.761754234,0.111111111,0.555555556,0.680981595,0.733606557,0.142857143,0
0.098961938,0.347826087,0.924221453,0.866042786,0.513159339,0.777777778,0.888888889,0.521472393,0.893442623,1,1
0.611764706,0.608695652,0.035640138,0.476005241,0.705164442,0.333333333,0.222222222,0.572597137,0.413934426,0.285714286,0
0.755709343,0.695652174,0.774394464,0.11084173,0.937273538,0.888888889,0,0.619631902,0.432377049,0.428571429,0
0.776470588,1,0.005190311,0.634536894,0.375436804,0.333333333,0,0.654396728,0.077868852,0.785714286,0
0.273356401,0.130434783,0.135294118,0.770958112,0.709220836,0.777777778,0.222222222,0.891615542,0.55942623,0.928571429,0
0.725259516,0.47826087,0.146366782,0.002694131,0.475760599,0.888888889,1,0.658486708,0.657786885,0.214285714,0
0.655363322,0.173913043,0.752595156,0.859176047,0.675349766,0.888888889,0.444444444,0.705521472,0.163934426,0.285714286,0
0.615916955,0.173913043,0.197231834,0.185922839,0.764234158,1,0.222222222,0.8200409,0.366803279,0.142857143,0
0.812456747,0.434782609,0.71799308,0.55214301,0.043625748,0.333333333,0.888888889,0.801635992,0.651639344,0.571428571,0
0.807612457,0.217391304,0.387197232,0.415806441,0.647427822,0,0.777777778,0.599182004,0.165983607,0.642857143,0
0.393079585,0.260869565,0.083044983,0.719807034,0.22571484,0.222222222,0.222222222,0.175869121,0.616803279,0.571428571,0
0.734948097,1,0.788235294,0.371149361,0.670963371,0.888888889,0.888888889,0.302658487,0.532786885,0.428571429,0
0.074740484,0.565217391,0.272318339,0.869987669,0.468370482,0.333333333,0.555555556,0.507157464,0.553278689,0.642857143,1
0.737024221,1,0.246712803,0.730654727,0.774940627,0.444444444,0.666666667,0.654396728,0.405737705,0.071428571,0
0.836678201,0.434782609,0.261937716,0.64783223,0.121918213,0.666666667,0.333333333,0.826175869,0.487704918,0.428571429,1
0.646366782,0.52173913,0.985467128,0.796430178,0.6270602,0.444444444,0.333333333,0.576687117,0.819672131,0.428571429,0
0.274740484,0.043478261,0.267820069,0.754192572,0.277672776,0.333333333,0.111111111,0.738241309,0.364754098,0.714285714,1
0.862283737,0.260869565,0.95916955,0.03576725,0.854720569,0.111111111,0.444444444,0.773006135,0.881147541,0.285714286,1
0.438062284,0.826086957,0.77716263,0.394733293,0.930454985,0.111111111,0.777777778,0.402862986,0.346311475,0.571428571,0
0.8,0.130434783,0.026643599,0.931060775,0.998770065,0.333333333,0.666666667,0.08793456,0.600409836,0.857142857,0
0.820761246,0.304347826,0.29550173,0.125595476,0.797494427,1,0.666666667,0.72597137,0.358606557,0.785714286,0
0.856747405,0.826086957,0.869550173,0.73725805,0.755034454,1,0.555555556,0.055214724,0.75204918,0.714285714,0
0.506574394,0.913043478,0.90899654,0.974866079,0.214424787,0.888888889,0.222222222,0.875255624,0.807377049,0.142857143,0
0.161937716,0.869565217,0.497577855,0.052034925,0.335463135,0.777777778,0.444444444,0.032719836,0.481557377,0.214285714,1
0.45467128,0.782608696,0.863321799,0.682329311,0.465711148,0.222222222,0,0.257668712,0.278688525,0,0
0.519031142,0.52173913,0.738062284,0.468187942,0.774768175,0.888888889,0.666666667,0.773006135,0.665983607,0.357142857,0
0.406228374,0.565217391,0.742906574,0.579261771,0.916978104,0.444444444,0.888888889,0.341513292,0.745901639,0.214285714,0
0.714186851,0.391304348,0.356401384,0.085193369,0.187946739,0.222222222,0,0.496932515,0.633196721,0,0
0.75916955,0.434782609,0.291695502,0.042838883,0.924412402,0.444444444,0.111111111,0.789366053,0.260245902,0.071428571,1
0.659515571,0.043478261,0.029411765,0.666994814,0.696668477,1,0.222222222,0.153374233,0.096311475,1,1
0.339792388,0.347826087,0.72283737,0.823511865,0.611439917,0.333333333,0.222222222,0.470347648,0.331967213,0.142857143,0
0.631141869,0.695652174,0.140484429,0.782198163,0.198696161,0.777777778,0.777777778,0.415132924,0.56352459,0.571428571,0
0.883044983,0.086956522,0.937716263,0.543875449,0.053742752,0.444444444,0.666666667,0.918200409,0.596311475,0.857142857,0
0.867128028,1,0.576816609,0.099725751,0.5689473,1,0.555555556,0.505112474,0.233606557,0.5,1
0.828373702,0.217391304,0.050519031,0.688182653,0.652364762,0.777777778,1,0.615541922,0.045081967,0.428571429,0
0.824221453,0.173913043,0.803806228,0.241815248,0.209684641,0.888888889,1,0.435582822,0.633196721,0.857142857,0
0.116955017,0.173913043,0.079584775,0.911312808,0.556885588,0.333333333,0.333333333,0.437627812,0.047131148,1,1
0.979930796,0.913043478,0.674394464,0.838474896,0.85824748,0.666666667,0.888888889,0.321063395,0.797131148,0.714285714,0
0.653979239,0.608695652,0.125951557,0.709531308,0.836725418,0.111111111,0,0.139059305,0.256147541,0.785714286,1
0.549480969,0.956521739,0.578892734,0.949107999,0.929422119,0.555555556,0.111111111,0.801635992,0.475409836,0.928571429,0
0.438062284,0.695652174,0.15017301,0.031248252,0.365473803,0.777777778,0.333333333,0.171779141,0.424180328,0.214285714,1
0.842214533,0.347826087,0.137370242,0.736361499,0.317426364,0.666666667,0.222222222,0.54396728,0.18647541,0,0
0.019377163,0.086956522,0.426643599,0.330211096,0.750707369,0.666666667,0,0.139059305,0.18852459,0.5,0
0.822145329,0.826086957,0.488927336,0.906307616,0.430988381,0.777777778,0.444444444,0.200408998,0.665983607,0.214285714,0
1,0.695652174,0.880622837,0.266613331,0.085907771,0.666666667,0.666666667,0.707566462,0.456967213,0.142857143,1
0.233910035,0.391304348,0.894809689,0.725012187,0.282022297,0.444444444,0.111111111,0.918200409,0.928278689,0.571428571,0
0.960553633,0.086956522,0.194117647,0.877875256,0.41840294,0.666666667,0.444444444,0.439672802,0.770491803,0.642857143,0
0.944636678,0.739130435,0.860899654,0.041488109,0.291780486,1,0.555555556,0.846625767,0.569672131,0.214285714,0
0.34532872,0.739130435,0.443944637,0.397647902,0.331644863,0.222222222,0.666666667,0.327198364,0.018442623,0.214285714,0
0.352941176,0.695652174,0.266782007,0.762482503,0.293045527,0.444444444,0,0.862985685,0.670081967,0.928571429,0
0.934256055,1,0.829065744,0.454946405,0.039654961,0.666666667,0.666666667,0.190184049,0.020491803,0.571428571,1
0.149480969,0.086956522,0.70449827,0.267191038,0.63788011,0.888888889,0.333333333,0.353783231,0.067622951,0.857142857,0
0.916262976,0.086956522,0.887889273,0.219721228,0.597902098,0.111111111,0.777777778,0.335378323,0.911885246,0.785714286,0
0.799307958,0.217391304,0.464359862,0.131392226,0.654240824,0.333333333,0.333333333,0.233128834,0.922131148,0.714285714,0
0.756401384,0.52173913,0.755709343,0.857348054,0.191131534,0.666666667,0.555555556,0.447852761,0.463114754,0.785714286,0
0.882352941,1,0.543944637,0.575440105,0.294932457,0,0.888888889,0.90593047,0.446721311,0.928571429,0
0.995155709,0.608695652,0.342560554,0.076232725,0.620324165,0.111111111,0.444444444,0.061349693,0.899590164,0.071428571,0
0.307266436,0.347826087,0.835294118,0.382573492,0.600247556,0.888888889,0.333333333,0.020449898,0.284836066,0.928571429,0
0.605536332,0.130434783,0.430795848,0.367719769,0.50653838,1,0.777777778,0.699386503,0.043032787,0.785714286,0
0.833910035,0.565217391,0.123875433,0.181636995,0.349932931,0.666666667,0.888888889,0.768916155,0.165983607,0.285714286,1
0.114878893,0.173913043,0.31799308,0.435525925,0.914934259,1,0.333333333,0.263803681,1,1,0
0.062283737,0.043478261,0.821799308,0.332068564,0.339242933,0.666666667,0.222222222,0.99591002,0.465163934,0.214285714,0
0.493425606,0.434782609,0.86816609,0.341777512,0.455603332,0.555555556,0.777777778,0.212678937,0.862704918,0.571428571,1
0.026297578,0.347826087,0.332525952,0.739188974,0.679080344,0.222222222,0.444444444,0.053169734,0.700819672,0.785714286,1
0.795155709,1,0.63183391,0.223180907,0.543391497,1,0.111111111,0.462167689,0.159836066,0.285714286,0
0.119031142,0.086956522,0.997231834,0.641976238,0.346390084,0.222222222,1,0.00204499,0.719262295,0.571428571,0
0.451211073,0.347826087,0.557785467,0.570732091,0.435540777,0.111111111,0.888888889,0.732106339,0.807377049,0.714285714,1
0.521107266,0.086956522,0.567128028,0.568173765,0.795961103,0.555555556,0.222222222,0.204498978,0.590163934,0.571428571,0
0.860207612,0.043478261,0.766435986,0.663133667,0.277329695,0.333333333,0.111111111,0.040899796,0.928278689,0.928571429,0
0.748096886,0.47826087,0.074394464,0.54845393,0.140855882,0.444444444,0,0.116564417,0.674180328,0.071428571,0
0.328719723,0.391304348,0.130103806,0.879484114,0.31251842,0.222222222,0.777777778,0.793456033,0.321721311,0.928571429,0
0.314878893,0.347826087,0.040484429,0.675712382,0.851257567,0.555555556,0.222222222,0.36605317,0.973360656,1,0
0.573010381,0.608695652,0.065051903,0.547034472,0.087355184,0.222222222,0.666666667,0.875255624,0.258196721,0.571428571,1
0.618685121,0.304347826,0.973356401,0.82996862,0.994047084,0.777777778,0,0.695296524,0.385245902,0.142857143,0
0.957785467,0.173913043,0.12733564,0.606245887,0.541364053,0.888888889,0,0.711656442,0.80942623,0.214285714,0
0.708650519,0.434782609,0.62283737,0.291094,0.98716651,0.333333333,0.888888889,0.038854806,0.05942623,0,0
0.267128028,0.043478261,0.759515571,0.207004762,0.941114758,0.888888889,0.777777778,0.519427403,0.786885246,0.928571429,0
0.240138408,1,0.224913495,0.152211625,0.452785504,0.666666667,0.222222222,0.646216769,0.731557377,0,1
0.130795848,0.608695652,0.650865052,0.899693804,0.197340003,0.222222222,0.555555556,0.075664622,0.026639344,0,0
0.348788927,0.217391304,0.522491349,0.71028413,0.16358533,0.666666667,0.222222222,0.300613497,0.637295082,0.571428571,1
0.840138408,0.304347826,0.265743945,0.937635036,0.239021512,0,0.333333333,0.049079755,0.149590164,0.714285714,0
0.963321799,0.173913043,0.837370242,0.603389772,0.71124052,0.222222222,0,0.787321063,0.06557377,0.5,0
0.99100346,0.652173913,0.269550173,0.473437173,0.272127667,0.555555556,0.444444444,0.245398773,0.731557377,0.285714286,1
0.569550173,0.739130435,0.593425606,0.059556355,0.340905268,0.333333333,0,0.848670757,0.397540984,0.285714286,0
0.642214533,0.217391304,0.763321799,0.671772702,0.448732779,0.666666667,0,0.051124744,0.674180328,0.571428571,0
0.64567474,0.173913043,0.829411765,0.582296716,0.915237267,0.222222222,1,0.926380368,0.055327869,0.142857143,1
0.788927336,0.652173913,0.453287197,0.990490576,0.18820218,0,0.666666667,0.343558282,0.393442623,0.142857143,0
0.092041522,0.52173913,0.43183391,0.239083846,0.003021316,0.888888889,0.555555556,0.658486708,0.028688525,0.428571429,1
0.039446367,0.173913043,0.180276817,0.530800871,0.058334313,0.555555556,0.111111111,0.45807771,0.862704918,0.571428571,1
0.473356401,0.52173913,0.179930796,0.651077934,0.906733549,0.777777778,0.111111111,0,0.153688525,0.357142857,0
0.464359862,0.695652174,0.270242215,0.644708751,0.648347887,0.222222222,0.666666667,0.625766871,0.596311475,0.928571429,0
0.119031142,0.739130435,0.802422145,0.561371568,0.272218692,0.777777778,0,0.531697342,0.161885246,0.071428571,0
0.563321799,0.304347826,0.323183391,0.777108423,0.175947394,0.111111111,0.111111111,0.024539877,0.825819672,0,0
0.811072664,0.52173913,0.771280277,0.20489005,0.293538525,0.333333333,0.777777778,0.82208589,0.87295082,0.071428571,1
0.05467128,0.782608696,0.583737024,0.725783254,0.113276338,0.222222222,0.555555556,0.807770961,0.25,0.928571429,1
0.612456747,0.086956522,0.16816609,0.619840345,0.943662445,1,0.111111111,0.096114519,0.034836066,0.928571429,0
0.855363322,1,0.639792388,0.896312098,0.785641096,0,0.666666667,0.834355828,0.928278689,0,0
0.139792388,0.304347826,0.292041522,0.847408216,0.462405252,0.666666667,0.333333333,0.63803681,0.204918033,0.642857143,0
0.528027682,0.043478261,0.750865052,0.315108188,0.866754074,1,0.111111111,0.756646217,0.799180328,0.642857143,0
0.866435986,0.304347826,0.981314879,0.276179999,0.248532158,0.111111111,0.555555556,0.593047035,0.153688525,0.571428571,1
0.865051903,0.52173913,0.851211073,0.981930944,0.7182593,0.333333333,0.888888889,0.676891616,0.465163934,1,0
0.98615917,0.52173913,0.692733564,0.527327048,0.857884982,0.888888889,0.888888889,0.190184049,0.918032787,0.642857143,1
0.03183391,0,0.60449827,0.906662862,0.356316453,0.555555556,0.777777778,0.531697342,0.604508197,1,0
0.869204152,0.217391304,0.236678201,0.163770349,0.758781299,0.777777778,0.222222222,0.983640082,0.411885246,0.785714286,1
0.919031142,1,0.747058824,0.64293565,0.294347694,0.111111111,0.222222222,0.566462168,0.963114754,0.928571429,0
0.806920415,0.782608696,0.75017301,0.810056237,0.298149191,0.666666667,0.111111111,0.732106339,0.926229508,0.857142857,0
0.995155709,0.652173913,0.541868512,0.947656603,0.105502417,0.555555556,0.444444444,0.417177914,0.120901639,0.5,0
0.966089965,0.304347826,0.430449827,0.337311828,0.439973518,0.888888889,0.333333333,0.376278119,0.049180328,1,1
0.887197232,0,0.012802768,0.725136917,0.73090623,0.666666667,0.666666667,0.355828221,0.141393443,0.428571429,0
0.453287197,0.652173913,0.879930796,0.53888036,0.942344548,0,0.333333333,0.893660532,0.206967213,1,0
0.325259516,0.347826087,0.269204152,0.060469225,0.604435388,0.777777778,0.888888889,0.789366053,0.952868852,0.142857143,0
0.671280277,0.52173913,0.434256055,0.690138874,0.86491894,1,0.111111111,0.775051125,0.663934426,0.5,0
0.716262976,0.434782609,0.759515571,0.690235741,0.824098618,0.222222222,0.555555556,0.629856851,0.739754098,0.071428571,0
0.93633218,0.52173913,0.936678201,0.930860187,0.172080951,0.111111111,0.666666667,0.955010225,0.317622951,0.071428571,1
0.508650519,0.869565217,0.666435986,0.497360091,0.485934933,0.222222222,0.333333333,0.846625767,0.739754098,0.714285714,0
0.541868512,0.391304348,0.103806228,0.23017176,0.115412335,0.555555556,0.555555556,0.139059305,0.731557377,0.642857143,0
0.669204152,0.130434783,0.790311419,0.044396494,0.683137508,0.222222222,0.666666667,0.963190184,0.393442623,0.142857143,0
0.247058824,0.217391304,0.223183391,0.415651053,0.952066143,1,0.333333333,0.210633947,0.55942623,0.428571429,0
0.671972318,0.260869565,0.228719723,0.301871567,0.135667292,0.444444444,0.777777778,0.501022495,0.659836066,0,0
0.990311419,0.173913043,0.789619377,0.761261198,0.735095871,0.555555556,0.888888889,0.327198364,0.37704918,0.5,0
0.461591696,0.434782609,0.608304498,0.35424749,0.633002118,0.777777778,0,0.406952965,0.663934426,0.785714286,0
0.257439446,0.52173913,0.778200692,0.949333346,0.584154284,0.666666667,0.666666667,0.439672802,0.227459016,0.428571429,0
0.71349481,0.782608696,0.087889273,0.962578639,0.389815226,0.777777778,0.888888889,0.885480573,0.637295082,0.214285714,1
